  -10.704689849099148       -10.704689849099143       -10.704689849099157     
  -10.831220151636936       -10.831220151636925       -13.800534718712717     
  -14.905285423478119       -11.935970856402324       -11.935970856402349     
  -5.6703913562039530       -8.6397059232797151       -5.6703913562039574     
  -5.2177553131455161       -11.156384447297036       -11.156384447297043     
  -3.2246238172062216       -9.1632529513577445       -12.132567518433513     
   1.4730696437484005       -1.4962449233273754       -1.4962449233273598     
 -0.15066864371379599       -9.0586123449410731       -6.0892977778653412     
   1.6078503920890881       -10.269407876214020       -10.269407876214027     
 -0.20146623685718071       -12.078724505160233       -15.048039072236028     
   1.2928328158714275       -7.6151108853558966       -7.6151108853558895     
   6.3693929998600343       -8.4771798355187737       -5.5078652684430525     
   8.5378413493226155       -9.2780460531319804       -9.2780460531319928     
   9.1605078575070635       -8.6553795449475679       -11.624694112023324     
   10.302168484408650       -4.5444043509702015       -4.5444043509702210     
   9.1036692306455134       -11.681532738884872       -8.7122181718091163     
  -10.643551796158766       -4.7049226620072515       -10.643551796158777     
  -12.210419255946023       -6.2717901217945577       -15.179733823021802     
  -3.4237304670419411        5.4842132341853738      -0.45441589996616871     
  -11.501899258349296       -8.5325846912735397       -11.501899258349308     
  -5.5153974773758785       -5.5153974773758874       -11.454026611527379     
  -3.0257682216175472       -3.0257682216175263       -11.933711922844880     
  -4.5357907917374396       -1.5664762246616655       -7.5051053588132222     
   2.0536448347560632      -0.91566973231969562       -3.8849842993954744     
  -2.4556767246864215       -8.3943058588379902       -14.332934992989477     
   5.3878507177555397      -0.55077841639597624       -9.4587221176232799     
  0.12620234750290377       -2.8431122195728591       -8.7817413537244136     
   2.4227137176716633       -6.4852299835556755       -9.4545445506314216     
   10.479125967700284       -1.3981323006028183       -7.3367614347543642     
   7.7042866298611958       -4.1729716384418856       -13.080915339669179     
   7.1806725890228984       -1.7272711122043851       -7.6659002463559460     
   7.5504008409436416       -7.2961719944352215       -10.265486561510974     
  -8.9305387384500197        2.9467195298530733       -8.9305387384500303     
  -4.0812131898145090        7.7960450784885875       -7.0505277568902773     
  -9.3739188177194368        5.4726540176594227       -6.4046042506436525     
  -7.4611363808850681        1.4468073203422773       -7.4611363808850930     
  -1.1426496460312536        4.7959794881202784       -7.0812787801827684     
  0.81644782185474363        6.7550769560062474       -8.0914958793725162     
  -4.8779564239853714        4.0299872772419167       -7.8472709910611504     
  -1.8852452981479917        1.0840692689277696       -7.8238744322995490     
  0.54912477277298422       0.54912477277299276       -11.328133495530093     
  0.50311998293041671       0.50311998293040849       -14.343452852448380     
   1.4421569754936250        4.4114715425693998       -7.4657867257336772     
   1.0569120971882515       -1.9124024698875230       -10.820346171114853     
   10.463481817920060        4.5248526837684651       -7.3524055845345497     
   7.1952202531750862        1.2565911190235683       -13.589981716355283     
   6.7725899750779144        3.8032754080021380       -8.0739828603009389     
   7.8956564876492674       -1.0122872135780199       -9.9202309148053391     
  -8.4644459898079720        9.3514414126466026       -8.4644459898079774     
  -7.0805300538281690        10.735357348626456       -10.049844620903938     
  -7.5561576873864782        13.229044282143935       -4.5868431203107090     
  -7.6333759944180635        7.2131968409607445       -7.6333759944180581     
  -6.3828756811493896        5.4943825871536749       -12.321504815300875     
  -3.3159263694294276        8.5613318988736573       -12.223870070656730     
  -5.7537928917283079        9.0927799436505783       -8.7231074588040673     
  -2.1766279876240118        6.7313157136032844       -8.1152571217755654     
  0.25469912313004028        6.1933282572815553       -11.622559145173010     
   6.4243827430927629        12.363011877244313       -8.4221900922861259     
   4.7254275348045311        13.633371236031889       -4.1825161664227890     
   8.8956608574116416        11.864975424487422       -2.9815974108914531     
   4.3666575009415460        4.3666575009415292       -13.449229901513082     
   8.5433791801389667        8.5433791801389720       -12.241822789391426     
   6.6095434815476635        9.5788580486234416       -8.2370293538312218     
   8.2657019779141425        5.2963874108383697       -9.5501854245404392     
  -8.8180806190576178       -8.8180806190576231       -2.8794514849060722     
  -9.7559811417797988       -9.7559811417797988       -6.7866665747040509     
  -12.425557664116781       -9.4562430970410265       -3.5176139628895009     
  -5.8302801196317082       -8.7995946867074508       0.10834901451985191     
  -3.2305128481263061       -9.1691419822778251       -3.2305128481263110     
   1.2264116251460602       -4.7122175090054821       -1.7429029419296840     
  -3.2218946649903142       -6.1912092320660941      -0.25258009791452962     
  0.72497351288715273       -8.1829701883401302       0.72497351288716105     
  0.68923124097366950       -11.188027027329404       -5.2493978931778509     
   5.7465990106785254       -6.1306592576245631       -3.1613446905487783     
   1.5480079343177831       -7.3599357669095475       -1.4213066327579789     
   7.5171289961064165       -7.3294438392724697        1.5784998619548567     
   8.7233926493714300       -9.0924947530831606       -3.1538656189316598     
   8.2596815559323868       -9.5562058465222339       -6.5868912794464984     
   7.1947643286774516       -7.6518085067013617       -1.7131793725498445     
   11.561980926698045       -9.2232210428323356      -0.31527734160502607     
  -5.1318296606149261       0.80679947353660353       0.80679947353660419     
  -4.7947791068295693        1.1438500273219838       -1.8254645397537872     
  -11.754722078522647       -2.8467783772953283       -2.8467783772953230     
  -7.2412849919537701       -4.2719704248779946       -1.3026558578022289     
  -2.4299631597870621       -2.4299631597870812       -2.4299631597870830     
 -0.75966569304545839      -0.75966569304544806       -3.7289802601212445     
  -1.1595816662186482        1.8097329008571308        1.8097329008571283     
  -3.8366439139851001       -6.8059584810608760       -3.8366439139850894     
  -1.0664816258094763       -7.0051107599610614       -7.0051107599610489     
   4.1227037565433724       -1.8159253776081323       -4.7852399446839033     
   2.9255718257286119       -4.3742741347150171E-002  -4.3742741347159012E-002
   1.0141983215534602       -7.8937453796738755       -4.9244308125980796     
   5.7468487746308039       -6.1304094936722899       -6.1304094936722766     
   12.162234790032686       0.28497652172963295       -2.6843380453461356     
   8.3506521994660368      -0.55729150176127495      -0.55729150176127751     
   10.818879339402544       -4.0276934959763215       -1.0583789289005576     
  -11.567810571869794       0.30944769643327719       -5.6291814377182821     
  -7.7357916896084875        4.1414665786945735       -4.7664771225327422     
  -12.543801878174740        2.3027709572041251       -3.6358581769474236     
  -8.0320729939679207       0.87587070725938287       -2.0934438598163920     
  -5.1928430702561190       0.74578606389542812       -5.1928430702561315     
  -2.6151547801502604        3.3234743540012661       -5.5844693472260456     
 -0.79911353610694735        8.1088301651203469        2.1702010309688320     
  -4.3190121209629408       -1.3496975538871652       -4.3190121209629506     
  -2.4400419018409591       -2.4400419018409507       -8.3786710359925234     
   2.9556941501820204        2.9556941501820169       -5.9522495510453135     
 -0.37634000040511317        2.5929745666706618       -3.3456545674808740     
   6.6520996038639577        3.6827850367881907       0.71347046971242123     
   7.0144916016647754        1.0758624675132993       -4.8627666666382563     
   10.627353965943714        4.6887248317921051       -4.2192188694352124     
   5.2248328930924473        2.2555183260166705       -3.6831108081348805     
   10.623746893113475        1.7158031918861465       -1.2535113751896212     
  -12.063578208168916        5.7523091942856874       -6.1249490740174029     
  -6.6249993388394728        11.190888063615146       -3.6556847717636631     
  -11.418872221192300        9.3663297483380692       -2.5109285199649944     
  -8.3842272774915116        6.4623455578873905       -2.4455981433399425     
 -0.95475534461676193        10.922502923686359      -0.95475534461675660     
  -2.8062793099888221        9.0709789583142602       -5.7755938770645940     
  -6.5792364981049385        8.2673363372739299       -3.6099219310291581     
  -4.4378595674046064        4.4700841338226764       -4.4378595674045904     
   4.1527699782707206        10.091399112422291       -1.7858591558808143     
   6.8818136112415740        12.820442745393148       -2.0261300899857284     
   2.4161585404731807        11.324102241700531      -0.55315602660258745     
   2.4404601089680300        5.4097746760437824       -3.4981690251835182     
   7.9545672947953205        7.9545672947953001       -3.9226909735077484     
   15.003182623093899        15.003182623093904       0.15660978771508002     
   5.9676202780793002        8.9369348451550881       -2.9403234231479902     
   11.464177205270142        8.4948626381943857      -0.41308106303294112     
  -11.952682736596046       -11.952682736596042       -7.5424468292984964E-002
  -5.4776078383664597       -5.4776078383664730        3.4303358628608893     
  -9.9856506235207885       -7.0163360564450823        4.8609222118580000     
  -6.7454254023770321       -9.7147399694528307        5.1318328659260422     
  -2.3215866520279582       -8.2602157861794794        3.6170424821235847     
  0.34050123810688404       -5.5981278960446854        3.3098158051826529     
  -5.2608782245987884       -8.2301927916745292        3.6470654766285402     
 -0.23493197798808815       -9.1428756792153845        5.7036971561634680     
   1.7559928681709314       -10.121265400132108        1.7559928681709400     
   10.121566991063364       -1.7556912772397359        7.1522524239875951     
   2.7600319077827322       -6.1479117934445791        5.7293464748584917     
   6.5297120563709603       -8.3168607790078326        6.5297120563709550     
   5.5497887856552746       -12.266098616799285      -0.38884034849623372     
   8.0327709791120050       -9.7831164233426158      -0.87517272211531150     
   7.1061688382218149       -7.7404039971570207        4.1368542711460679     
   7.9597684642728188       -12.825433505257530        2.0211393301212928     
  -11.316558554848619       -5.3779294206971278       0.56069971345444880     
  -5.1277709357480390       0.81085819840352447        3.7801727654792843     
  -14.904988706787982       -5.9970450055607269       -5.8415871409190884E-002
  -8.2516927783230756       -5.2823782112473259        3.6255654899799983     
  -6.6120673324936829       -6.6120673324936972      -0.67343819834212182     
   1.0658321726314133        1.0658321726314266        4.0351467397072112     
  -4.9456455614441781       -1.9763309943683907        3.9622981397831571     
  -1.6542452228077311       -4.6235597898834859        4.2843839113438165     
   1.6937632586814937       -4.2448658754700839        1.6937632586815052     
   5.1087525741779602      -0.82987655997355381        2.1394380071022225     
  0.45604520104904950       -2.5132693660267220        3.4253597681248196     
   3.3194950668537389       -5.5884486343735986        3.3194950668537353     
   4.4878061492035615       -7.3894521190995270       -1.4508229849479548     
